기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대6_생활인구_비율,주간_생활인구_수,야간_생활인구_수,주중_생활인구_수,주말_생활인구_수
2020,1,골목상권,2110949,한남IC,0.111717768822221,196672,120123,295938,100588
2020,1,골목상권,2110951,신사은행나무공원,0.11843803102701161,277140,175220,441706,140306
2020,1,골목상권,2110952,논현목련공원,0.12190655441666455,103633,61582,169979,65926
2020,1,골목상권,2110954,국기원,0.12281045836286027,261652,227240,394684,145782
2020,1,골목상권,2110955,논현초등학교,0.1209513667471692,1307595,782959,2064975,774685
2020,1,골목상권,2110957,언북중학교,0.0925398423495322,537949,253025,776001,201352
2020,1,골목상권,2110958,역삼역 4번,0.08389880721824536,279645,126219,390291,87331
2020,1,골목상권,2110959,신구중학교,0.09672160840427459,66333,34881,92360,29100
2020,1,골목상권,2110960,은광여고,0.1107692820756526,57924,31600,89242,30702
2020,1,골목상권,2110961,언주역 3번,0.10241680303419344,411636,217186,600235,182578
2020,1,골목상권,2110963,역삼월드메르디앙아파트,0.12367028800995869,189016,109993,311923,112230
2020,1,골목상권,2110965,언주역 6번,0.10670250744681643,415888,220597,612107,192936
2020,1,골목상권,2110966,논현2동주민센터,0.10535834566690647,1161015,655845,1706493,475897
2020,1,골목상권,2110967,역삼역 8번,0.1057663776841322,339170,176264,503016,147425
2020,1,골목상권,2110971,선정릉역 4번,0.10625925709675997,418940,213232,636943,202278
2020,1,골목상권,2110972,강남세브란스병원미래의학연구센터,0.11918968951582762,103374,56420,165978,61442
2020,1,골목상권,2110974,언주중학교,0.11686428858864321,342871,196494,534568,191060
2020,1,골목상권,2110975,매봉역 1번,0.11136047051540009,142749,84834,205891,78395
2020,1,골목상권,2110976,언북초등학교,0.11429537510664817,380090,216222,562158,200866
2020,1,골목상권,2110977,논현로18길,0.11776673727844918,62771,36360,97626,33607
2020,1,골목상권,2110980,개포지구대옆,0.12354311258973143,293994,180335,470970,167462
2020,1,골목상권,2110981,국악고교사거리,0.12027053575004816,235164,141135,378004,146289
2020,1,골목상권,2110983,국립국악고등학교,0.12876368699442306,234652,151772,382482,146120
2020,1,골목상권,2110984,포이초등학교(개포목련어린이공원),0.11032903276642157,420809,216803,694472,270050
2020,1,골목상권,2110985,청담근린공원,0.11165217828407702,159660,88717,235184,83119
2020,1,골목상권,2110988,청담역 3번,0.11174957118353344,103356,57914,143316,54905
2020,1,골목상권,2110989,대치동아우편취급국,0.10455734001121758,320974,178321,481125,151810
2020,1,골목상권,2110992,도곡초등학교,0.13098489936790694,787794,540251,1297534,550134
2020,1,골목상권,2110994,개포고등학교,0.1278909501653432,238518,151515,417862,169098
2020,1,골목상권,2110995,봉은사역 4번,0.12410624541093107,258724,154090,407235,153883
2020,1,골목상권,2110996,대치2동주민센터,0.11911295979522268,352395,222063,535249,196080
2020,1,골목상권,2110997,대청초등학교,0.13835249645613482,1074947,723627,1941171,757153
2020,1,골목상권,2110999,윗방죽마을공원,0.12484902201020133,51359,32195,80797,34288
2020,1,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.08447751312325615,38038,21861,45961,17479
2020,1,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,147,63,54,156
2020,1,발달상권,2120185,논현역,0.10973960122004683,1613398,926230,2385445,709846
2020,1,발달상권,2120186,가로수길,0.10860426333810129,1132024,731607,1647442,552667
2020,1,발달상권,2120187,신논현역,0.11094548320391845,1790319,1140366,2635940,858507
2020,1,발달상권,2120188,압구정역,0.08647031235450943,1025406,545525,1361087,389456
2020,1,발달상권,2120190,강남을지병원,0.0937669786235756,934671,479300,1313015,354521
2020,1,발달상권,2120191,학동역,0.0977158145694172,963557,488935,1379755,397857
2020,1,발달상권,2120192,뱅뱅사거리,0.096418323227659,1141722,556262,1629007,402362
2020,1,발달상권,2120193,도산공원교차로,0.08660198517446052,400813,194364,546824,132815
2020,1,발달상권,2120194,언주역(차병원),0.09746435437156668,980280,492315,1388600,385743
2020,1,발달상권,2120195,성수대교남단,0.10325131767973056,568493,335250,792640,248014
2020,1,발달상권,2120196,서울세관,0.09794131809319324,419311,215678,602799,157302
2020,1,발달상권,2120197,역삼역,0.08498090878725142,2259899,1024680,3151788,626390
2020,1,발달상권,2120198,구역삼세무서,0.10566848719130355,1176123,624573,1748182,515086
2020,1,발달상권,2120199,경복아파트교차로,0.10114861829862566,282905,146673,407262,122589
2020,1,발달상권,2120200,학동사거리,0.09978056389546862,665612,374535,911361,281696
2020,1,발달상권,2120201,도곡1동,0.10584701089065109,519756,285483,743393,248923
2020,1,발달상권,2120202,압구정로데오역(압구정로데오),0.10182795867087882,1271872,742105,1752726,549184
2020,1,발달상권,2120203,강남구청역,0.10457832075581419,1168496,666733,1694840,489085
2020,1,발달상권,2120204,르네상스호텔사거리,0.08579990723436015,792659,354660,1090722,233044
2020,1,발달상권,2120205,매봉역,0.10180118660151297,308412,167748,439280,124518
2020,1,발달상권,2120206,개나리아파트,0.10036255400925237,673701,328625,962675,294515
2020,1,발달상권,2120207,선정릉역,0.1067685221847508,900190,493351,1338466,419318
2020,1,발달상권,2120208,청담사거리(청담동명품거리),0.10446984332078671,846913,457862,1193491,391530
2020,1,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0.09105436575897476,355916,181113,484846,152192
2020,1,발달상권,2120210,선릉역,0.09325151244884387,2752141,1379129,3891361,948969
2020,1,발달상권,2120211,도성초등학교,0.10118777611516938,472199,281873,636507,234280
2020,1,발달상권,2120212,한티역,0.11937340872106376,606724,411891,872444,355341
2020,1,발달상권,2120213,삼성중앙역,0.10131820095359217,956614,494172,1400392,407300
2020,1,발달상권,2120214,영동대교남단교차로,0.09108484996471135,173965,88588,234201,64761
2020,1,발달상권,2120215,포스코사거리,0.0850468262804237,1815057,806432,2513686,550084
2020,1,발달상권,2120216,경기고교사거리(경기고교앞사거리),0.09201400778920743,128868,67331,170709,48314
2020,1,발달상권,2120217,대치사거리,0.10312273004194297,717115,398120,1035391,330275
2020,1,발달상권,2120218,코엑스,0.05862305635102833,27692,12133,32902,9353
2020,1,발달상권,2120219,은마아파트,0.1123501229689016,456941,310114,632676,267142
2020,1,발달상권,2120220,대치역,0.10498041937069985,294787,193029,412263,161265
2020,1,발달상권,2120221,봉은사역,0.09010117533454878,326733,159015,445879,109197
2020,1,발달상권,2120222,삼성역,0.06464291913703604,762879,307015,970418,176002
2020,1,발달상권,2120223,휘문고교사거리,0.07201095818928968,137242,57520,176233,38400
2020,1,발달상권,2120224,수서역,0.10345379277243365,105418,56808,153721,46289
2020,1,전통시장,2130303,영동전통시장,0.13549329402898475,212486,157645,341009,108816
2020,1,전통시장,2130310,강남개포시장,0.0810680517541677,113823,63177,137955,54958
2020,1,관광특구,1001496,강남 마이스 관광특구,0.05985973091236249,64463,27770,77965,19847
2020,2,골목상권,2110949,한남IC,0.11266141387612169,197315,123682,298906,103164
2020,2,골목상권,2110951,신사은행나무공원,0.11856652884392219,277246,174311,439724,141940
2020,2,골목상권,2110952,논현목련공원,0.1213818134150438,108222,63866,175009,69103
2020,2,골목상권,2110954,국기원,0.114376252701356,222740,177493,326403,120131
2020,2,골목상권,2110955,논현초등학교,0.11944552655977413,1263470,742867,1982375,733497
2020,2,골목상권,2110957,언북중학교,0.09190958548171003,548738,257202,783612,201631
2020,2,골목상권,2110958,역삼역 4번,0.08502836430995021,262652,119892,363271,85887
2020,2,골목상권,2110959,신구중학교,0.09634835609941925,69988,37152,99113,29515
2020,2,골목상권,2110960,은광여고,0.11183682306561178,53053,28537,82189,28661
2020,2,골목상권,2110961,언주역 3번,0.1007530793121342,415291,219511,597842,176843
2020,2,골목상권,2110963,역삼월드메르디앙아파트,0.12362589302178241,186710,108983,311132,111870
2020,2,골목상권,2110965,언주역 6번,0.10508827749852741,439662,227754,639712,197251
2020,2,골목상권,2110966,논현2동주민센터,0.10248507735412352,923697,506917,1344416,379474
2020,2,골목상권,2110967,역삼역 8번,0.10378952675262111,340275,171490,499651,143015
2020,2,골목상권,2110971,선정릉역 4번,0.10823604725600884,428530,221711,648887,210263
2020,2,골목상권,2110972,강남세브란스병원미래의학연구센터,0.1194551533627931,104902,57126,168612,61986
2020,2,골목상권,2110974,언주중학교,0.11661699474209022,341670,193863,529745,190313
2020,2,골목상권,2110975,매봉역 1번,0.11190483749775111,141844,85567,204779,78696
2020,2,골목상권,2110976,언북초등학교,0.11617632755666728,393919,227915,590939,211022
2020,2,골목상권,2110977,논현로18길,0.11943816125501641,65289,38550,102160,34890
2020,2,골목상권,2110980,개포지구대옆,0.12117618393150158,240644,144446,389801,135525
2020,2,골목상권,2110981,국악고교사거리,0.1215748641916195,236950,145867,380385,145907
2020,2,골목상권,2110983,국립국악고등학교,0.12838589026122818,184022,118023,309782,117471
2020,2,골목상권,2110984,포이초등학교(개포목련어린이공원),0.11034084221573998,406374,212363,678042,263335
2020,2,골목상권,2110985,청담근린공원,0.11253772891481476,158417,87667,236666,83050
2020,2,골목상권,2110988,청담역 3번,0.11160989989049712,101176,56049,138735,53954
2020,2,골목상권,2110989,대치동아우편취급국,0.10748076496579491,292537,165962,443465,142702
2020,2,골목상권,2110992,도곡초등학교,0.13195700849392508,763859,566649,1255474,559118
2020,2,골목상권,2110994,개포고등학교,0.12694531191608147,261122,160201,442781,172670
2020,2,골목상권,2110995,봉은사역 4번,0.12920025706855273,274476,169520,428241,172379
2020,2,골목상권,2110996,대치2동주민센터,0.12193289359706698,347009,231784,534856,205132
2020,2,골목상권,2110997,대청초등학교,0.13786436212445513,1081689,712423,1938396,744305
2020,2,골목상권,2110999,윗방죽마을공원,0.1222112332673996,40063,24887,60117,26840
2020,2,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.08410884484947843,37118,21510,45002,17214
2020,2,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,264,90,150,204
2020,2,발달상권,2120185,논현역,0.11120347758680514,1567876,910128,2322453,706544
2020,2,발달상권,2120186,가로수길,0.11087949929719224,1164070,770781,1698099,580620
2020,2,발달상권,2120187,신논현역,0.11044741236211594,1671454,1052256,2451577,808771
2020,2,발달상권,2120188,압구정역,0.08763096438202396,962897,522023,1289111,371454
2020,2,발달상권,2120190,강남을지병원,0.0933688729203838,822249,419289,1157772,314013
2020,2,발달상권,2120191,학동역,0.09623744867269085,985764,496714,1397787,393658
2020,2,발달상권,2120192,뱅뱅사거리,0.09546623871417699,1007239,484088,1431111,359741
2020,2,발달상권,2120193,도산공원교차로,0.08721749230298738,368598,180480,503772,127319
2020,2,발달상권,2120194,언주역(차병원),0.09645680846876069,967685,479724,1362567,375016
2020,2,발달상권,2120195,성수대교남단,0.10529344017915693,557532,339237,781249,251144
2020,2,발달상권,2120196,서울세관,0.09544555671245072,437188,217420,622742,159044
2020,2,발달상권,2120197,역삼역,0.08197689851900115,2127982,931734,2924010,598273
2020,2,발달상권,2120198,구역삼세무서,0.1056452773857892,1133620,597741,1679889,501299
2020,2,발달상권,2120199,경복아파트교차로,0.1010786684024549,290130,149403,412339,125362
2020,2,발달상권,2120200,학동사거리,0.10178816138390076,738717,415714,1018717,329819
2020,2,발달상권,2120201,도곡1동,0.10726109329613265,529153,292318,763032,257021
2020,2,발달상권,2120202,압구정로데오역(압구정로데오),0.10365543967550493,1258562,750429,1730477,569219
2020,2,발달상권,2120203,강남구청역,0.10324270790402265,1032773,579774,1494379,432158
2020,2,발달상권,2120204,르네상스호텔사거리,0.08697387333282901,773021,341910,1058209,237248
2020,2,발달상권,2120205,매봉역,0.10302847924330753,304077,167886,435604,125997
2020,2,발달상권,2120206,개나리아파트,0.10495543407278628,714794,357498,1046667,326915
2020,2,발달상권,2120207,선정릉역,0.10721407985514046,927717,507816,1381468,438778
2020,2,발달상권,2120208,청담사거리(청담동명품거리),0.10678314466056683,862405,474535,1222255,408611
2020,2,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0.09421404895565734,335144,172503,463874,147658
2020,2,발달상권,2120210,선릉역,0.09273061062589925,2908193,1458858,4082582,1045305
2020,2,발달상권,2120211,도성초등학교,0.1018488738146058,441369,271463,592275,228546
2020,2,발달상권,2120212,한티역,0.11917726985491235,580371,402953,828756,353357
2020,2,발달상권,2120213,삼성중앙역,0.10010633168803643,897528,456589,1301317,374573
2020,2,발달상권,2120214,영동대교남단교차로,0.09058134457360005,161271,80707,216521,60580
2020,2,발달상권,2120215,포스코사거리,0.08604885914698057,1825455,807440,2525043,575710
2020,2,발달상권,2120216,경기고교사거리(경기고교앞사거리),0.08785026835535419,118769,59965,154055,43257
2020,2,발달상권,2120217,대치사거리,0.10460859204312196,682205,390028,990449,326374
2020,2,발달상권,2120218,코엑스,0.05540032513716724,26181,10849,31063,8308
2020,2,발달상권,2120219,은마아파트,0.11688440919687254,501290,368344,715433,319657
2020,2,발달상권,2120220,대치역,0.1093855927623861,254455,175071,360513,148385
2020,2,발달상권,2120221,봉은사역,0.09249474911561448,293283,142522,404431,100723
2020,2,발달상권,2120222,삼성역,0.06487577789183294,661895,265575,848022,149547
2020,2,발달상권,2120223,휘문고교사거리,0.07198242835980997,124771,52140,161207,34560
2020,2,발달상권,2120224,수서역,0.10310545651706506,113039,60022,165031,48915
2020,2,전통시장,2130303,영동전통시장,0.13715112332974544,203123,151473,328789,108794
2020,2,전통시장,2130310,강남개포시장,0.08276991983658792,110058,62946,134904,53087
2020,2,관광특구,1001496,강남 마이스 관광특구,0.05699991164516699,60381,24842,72950,17593
2020,3,골목상권,2110949,한남IC,0.10857603827644718,180763,110165,268759,90730
2020,3,골목상권,2110951,신사은행나무공원,0.11728146596715765,279724,174339,441215,145100
2020,3,골목상권,2110952,논현목련공원,0.1240175591982093,96471,58910,156446,62014
2020,3,골목상권,2110954,국기원,0.11276681177062951,234712,186157,343866,126832
2020,3,골목상권,2110955,논현초등학교,0.1192555582516104,1325308,779359,2062289,760766
2020,3,골목상권,2110957,언북중학교,0.09298041076821117,523769,248025,749550,196529
2020,3,골목상권,2110958,역삼역 4번,0.08667581251944673,245161,113035,341529,82707
2020,3,골목상권,2110959,신구중학교,0.09348220607264056,68000,36133,94635,28243
2020,3,골목상권,2110960,은광여고,0.10925592545262902,51836,27276,79269,27935
2020,3,골목상권,2110961,언주역 3번,0.10340658618609291,443580,238058,641241,195814
2020,3,골목상권,2110963,역삼월드메르디앙아파트,0.12320272909535107,188797,110256,312304,112160
2020,3,골목상권,2110965,언주역 6번,0.10597857940857733,436783,229077,636098,199922
2020,3,골목상권,2110966,논현2동주민센터,0.10156346249400791,923579,504436,1335831,376844
2020,3,골목상권,2110967,역삼역 8번,0.10633010683526034,335492,173584,492880,144551
2020,3,골목상권,2110971,선정릉역 4번,0.10972166150935082,441081,230873,671674,222528
2020,3,골목상권,2110972,강남세브란스병원미래의학연구센터,0.11959966638865721,104093,56702,166849,60961
2020,3,골목상권,2110974,언주중학교,0.1157963581751311,355217,202153,545578,197510
2020,3,골목상권,2110975,매봉역 1번,0.10986304829792608,143564,85459,206086,78981
2020,3,골목상권,2110976,언북초등학교,0.1092891737137275,434157,240599,631853,217790
2020,3,골목상권,2110977,논현로18길,0.11857901184156798,64704,37973,100293,34402
2020,3,골목상권,2110980,개포지구대옆,0.12034431702603256,240207,142162,386283,135795
2020,3,골목상권,2110981,국악고교사거리,0.12224287853766104,234634,145106,375168,144984
2020,3,골목상권,2110982,강남구보훈회관,0.11883431775872767,99794,58960,153443,64114
2020,3,골목상권,2110983,국립국악고등학교,0.12698666031443545,181325,114661,304335,115466
2020,3,골목상권,2110984,포이초등학교(개포목련어린이공원),0.11073308417282716,409938,216695,683235,265548
2020,3,골목상권,2110985,청담근린공원,0.11440292437331413,152778,86187,229219,81821
2020,3,골목상권,2110988,청담역 3번,0.11124519315859761,97521,53741,133863,52592
2020,3,골목상권,2110989,대치동아우편취급국,0.10477540943947816,348143,194083,520065,166118
2020,3,골목상권,2110992,도곡초등학교,0.1306932336805952,809215,591150,1315296,576071
2020,3,골목상권,2110994,개포고등학교,0.12510090482041372,265255,160315,445409,171511
2020,3,골목상권,2110995,봉은사역 4번,0.12953080086675806,254897,157755,403571,161756
2020,3,골목상권,2110996,대치2동주민센터,0.12287067216038373,349760,233937,542054,205954
2020,3,골목상권,2110997,대청초등학교,0.13798939848599168,1061792,698728,1882073,722273
2020,3,골목상권,2110999,윗방죽마을공원,0.12058137448411986,39721,24147,58524,25070
2020,3,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.08471339790993994,34489,19802,41860,15745
2020,3,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,114,60,42,132
2020,3,발달상권,2120185,논현역,0.1097147437428229,1500578,860684,2217523,671881
2020,3,발달상권,2120186,가로수길,0.10780003279109288,1133031,729638,1638532,551083
2020,3,발달상권,2120187,신논현역,0.10890309075809312,1608096,999504,2358802,782726
2020,3,발달상권,2120188,압구정역,0.08624381948162378,961024,512691,1280133,371024
2020,3,발달상권,2120190,강남을지병원,0.09377555037929483,790620,404839,1115570,309310
2020,3,발달상권,2120191,학동역,0.09839311902968806,1032419,524728,1473257,418917
2020,3,발달상권,2120192,뱅뱅사거리,0.09605724175777787,956288,459379,1360866,344744
2020,3,발달상권,2120193,도산공원교차로,0.08758295234380996,370859,182948,507403,131065
2020,3,발달상권,2120194,언주역(차병원),0.09699582991911827,928662,461728,1308135,362577
2020,3,발달상권,2120195,성수대교남단,0.10103715162503829,546274,323643,752481,243033
2020,3,발달상권,2120196,서울세관,0.0977268488067306,450108,226443,644048,170856
2020,3,발달상권,2120197,역삼역,0.08410564097069695,2102133,935690,2896291,613106
2020,3,발달상권,2120198,구역삼세무서,0.10496108004479415,1136626,595839,1678849,503579
2020,3,발달상권,2120199,경복아파트교차로,0.09981108493139149,283330,145026,401440,121016
2020,3,발달상권,2120200,학동사거리,0.10047719428293451,709656,397801,981150,313922
2020,3,발달상권,2120201,도곡1동,0.10550897257365213,531454,288342,762910,249618
2020,3,발달상권,2120202,압구정로데오역(압구정로데오),0.10143266215584569,1213282,716570,1655518,548073
2020,3,발달상권,2120203,강남구청역,0.10181566180128299,1040876,573753,1501741,426096
2020,3,발달상권,2120204,르네상스호텔사거리,0.0862816192112985,792626,348390,1086721,239331
2020,3,발달상권,2120205,매봉역,0.10007582601376477,301296,162004,427961,123301
2020,3,발달상권,2120206,개나리아파트,0.10615369961974401,707068,356051,1038669,326204
2020,3,발달상권,2120207,선정릉역,0.10712592098214678,929706,507281,1374911,447056
2020,3,발달상권,2120208,청담사거리(청담동명품거리),0.10660885176714263,851577,470848,1210569,405853
2020,3,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0.09513481293639131,317499,165907,439684,140786
2020,3,발달상권,2120210,선릉역,0.09222022617469285,2803301,1378040,3923397,1023045
2020,3,발달상권,2120211,도성초등학교,0.10017902689550774,469448,283812,627782,240244
2020,3,발달상권,2120212,한티역,0.11746709066193198,574010,390921,813110,340361
2020,3,발달상권,2120213,삼성중앙역,0.10155013001510044,899556,461161,1304813,386529
2020,3,발달상권,2120214,영동대교남단교차로,0.08936124022593263,150736,73722,201731,56224
2020,3,발달상권,2120215,포스코사거리,0.08794246130381567,1803405,797119,2512449,591410
2020,3,발달상권,2120216,경기고교사거리(경기고교앞사거리),0.08560842645890687,111849,54761,143878,39923
2020,3,발달상권,2120217,대치사거리,0.10428116135312165,629588,361553,906173,304035
2020,3,발달상권,2120218,코엑스,0.05932127306190241,29350,12386,34832,9722
2020,3,발달상권,2120219,은마아파트,0.11594728991922922,529201,380558,757338,330802
2020,3,발달상권,2120220,대치역,0.10904284235832302,249294,168682,353484,143176
2020,3,발달상권,2120221,봉은사역,0.09268669515730091,243610,113511,334244,89051
2020,3,발달상권,2120222,삼성역,0.06584979851951034,622250,248329,797395,146618
2020,3,발달상권,2120223,휘문고교사거리,0.06944866285930522,129436,51906,166015,34822
2020,3,발달상권,2120224,수서역,0.10323680367398114,112563,59521,164166,48791
2020,3,전통시장,2130303,영동전통시장,0.13202869801456693,190494,137203,303954,99838
2020,3,전통시장,2130310,강남개포시장,0.08142651779634454,109242,61085,133585,51454
2020,3,관광특구,1001496,강남 마이스 관광특구,0.0600438246196064,64531,26953,77788,19876
2020,4,골목상권,2110949,한남IC,0.10642992875579517,164064,96893,241280,81837
2020,4,골목상권,2110951,신사은행나무공원,0.11657042468944231,280162,172949,439720,145437
2020,4,골목상권,2110952,논현목련공원,0.12397251439359294,74167,44808,121459,49105
2020,4,골목상권,2110954,국기원,0.10621441756898577,203870,153475,290699,108550
2020,4,골목상권,2110955,논현초등학교,0.12030391762145393,1295234,766833,2011534,755398
2020,4,골목상권,2110957,언북중학교,0.09361585422711739,501501,236173,718759,192799
2020,4,골목상권,2110958,역삼역 4번,0.0843965744998252,217856,97442,300528,74190
2020,4,골목상권,2110959,신구중학교,0.0926112772891647,61589,32338,85723,26272
2020,4,골목상권,2110960,은광여고,0.11139630390143737,49525,26212,76253,26993
2020,4,골목상권,2110961,언주역 3번,0.10533158531226508,432421,235558,630013,196063
2020,4,골목상권,2110963,역삼월드메르디앙아파트,0.12405449955342122,184920,109634,303323,109819
2020,4,골목상권,2110965,언주역 6번,0.10674300069702602,432149,226236,625229,201137
2020,4,골목상권,2110966,논현2동주민센터,0.10055760510749136,904832,486771,1305195,374845
2020,4,골목상권,2110967,역삼역 8번,0.10531013013457247,323034,163897,473711,139193
2020,4,골목상권,2110971,선정릉역 4번,0.11126273828859513,432623,229314,658724,223557
2020,4,골목상권,2110972,강남세브란스병원미래의학연구센터,0.11795808887880457,115010,61144,181741,65066
2020,4,골목상권,2110974,언주중학교,0.11880805897708567,325245,186518,508542,188271
2020,4,골목상권,2110975,매봉역 1번,0.10864923071307331,138379,81167,198018,75936
2020,4,골목상권,2110976,언북초등학교,0.11064535837165182,395274,221424,574006,203469
2020,4,골목상권,2110977,논현로18길,0.11466581398675542,60061,35050,89420,29423
2020,4,골목상권,2110980,개포지구대옆,0.1234672363333107,258185,158573,422304,152068
2020,4,골목상권,2110981,국악고교사거리,0.1287555134248378,211489,142066,335829,126224
2020,4,골목상권,2110982,강남구보훈회관,0.1200979331111079,94960,56426,147300,60598
2020,4,골목상권,2110983,국립국악고등학교,0.12794632360500824,193107,123658,321698,125726
2020,4,골목상권,2110984,포이초등학교(개포목련어린이공원),0.11169749109376184,407513,216799,681187,268709
2020,4,골목상권,2110985,청담근린공원,0.11180514396646875,141006,78859,206554,75215
2020,4,골목상권,2110988,청담역 3번,0.11187995794705151,107092,58529,149400,59859
2020,4,골목상권,2110989,대치동아우편취급국,0.10369195592130466,341752,186555,507784,163108
2020,4,골목상권,2110992,도곡초등학교,0.13149037105195768,777639,571911,1274599,568593
2020,4,골목상권,2110994,개포고등학교,0.12448100656536161,257411,153032,430351,163828
2020,4,골목상권,2110995,봉은사역 4번,0.12804058206359198,246178,153202,383872,153115
2020,4,골목상권,2110996,대치2동주민센터,0.12446864129714959,330041,228144,514461,202804
2020,4,골목상권,2110997,대청초등학교,0.1373850324471733,1108621,741815,1963825,759988
2020,4,골목상권,2110999,윗방죽마을공원,0.12141215945147525,39289,24121,57587,24669
2020,4,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0.08433824485776399,32455,18723,39671,14147
2020,4,골목상권,2111002,한국교통안전공단 강남자동차검사소,0.0,357,75,222,210
2020,4,발달상권,2120185,논현역,0.10858556949943281,1402855,805271,2057637,632829
2020,4,발달상권,2120186,가로수길,0.10460021517661351,1108120,688791,1581593,534806
2020,4,발달상권,2120187,신논현역,0.10598108543330623,1539415,932254,2228273,742558
2020,4,발달상권,2120188,압구정역,0.08556074492894737,933561,491872,1237070,369206
2020,4,발달상권,2120190,강남을지병원,0.09337277500578717,770432,392584,1081908,304784
2020,4,발달상권,2120191,학동역,0.09769347699711442,990324,498361,1403937,400552
2020,4,발달상권,2120192,뱅뱅사거리,0.098992237458144,959209,474368,1376164,363731
2020,4,발달상권,2120193,도산공원교차로,0.08489161500601912,357458,172802,483267,127286
2020,4,발달상권,2120194,언주역(차병원),0.09779610173210802,911396,455747,1283946,374842
2020,4,발달상권,2120195,성수대교남단,0.09754597506073082,518406,300954,706292,233509
2020,4,발달상권,2120196,서울세관,0.09802818285686205,447044,226228,639379,174591
2020,4,발달상권,2120197,역삼역,0.08385634221974289,1936329,857113,2670485,563367
2020,4,발달상권,2120198,구역삼세무서,0.10561771428024978,1083949,571178,1608044,483377
2020,4,발달상권,2120199,경복아파트교차로,0.1013021630470121,284820,146190,402535,123436
2020,4,발달상권,2120200,학동사거리,0.09428414021668531,650352,354182,873990,282254
2020,4,발달상권,2120201,도곡1동,0.10481465659993376,550509,295114,784743,256972
2020,4,발달상권,2120202,압구정로데오역(압구정로데오),0.09743598896763188,1182170,682632,1591777,537232
2020,4,발달상권,2120203,강남구청역,0.10114955908400212,1025445,560376,1481112,426056
2020,4,발달상권,2120204,르네상스호텔사거리,0.08670999485594309,766955,338153,1050485,236436
2020,4,발달상권,2120205,매봉역,0.09796213168772021,294577,156471,414243,120187
2020,4,발달상권,2120206,개나리아파트,0.10629893459807431,616499,318646,902232,287366
2020,4,발달상권,2120207,선정릉역,0.10731142690304131,884722,482714,1307573,425495
2020,4,발달상권,2120208,청담사거리(청담동명품거리),0.10488584276264486,837364,460507,1182156,404122
2020,4,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0.09702300749968222,319940,168640,446214,143813
2020,4,발달상권,2120210,선릉역,0.09163110705555029,2780047,1367579,3882544,1033615
2020,4,발달상권,2120211,도성초등학교,0.09872177324582813,449968,270998,599258,230407
2020,4,발달상권,2120212,한티역,0.11767049982921553,555819,381522,790396,333828
2020,4,발달상권,2120213,삼성중앙역,0.10193456402023036,875227,450128,1271949,374882
2020,4,발달상권,2120214,영동대교남단교차로,0.085953986752457,135416,65154,181123,51069
2020,4,발달상권,2120215,포스코사거리,0.0888024408092201,1744268,780943,2442822,584043
2020,4,발달상권,2120216,경기고교사거리(경기고교앞사거리),0.08231104760038951,105427,50400,134948,38602
2020,4,발달상권,2120217,대치사거리,0.10585988527290283,578070,337832,839063,287785
2020,4,발달상권,2120218,코엑스,0.05670277589708869,27398,11312,32437,8919
2020,4,발달상권,2120219,은마아파트,0.1155623684451359,504173,367401,722333,326658
2020,4,발달상권,2120220,대치역,0.10894186317192872,260073,175405,368173,151617
